elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,discharge_diameter_in,release_orientation_rad,press_psia,area_conc_high_m2
1,337.6847609,32.04186,32.04186,0.0002,71800,353.15,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,1830.037993,0.366007599,1830.037993,0.366007599,0.2,0.01,31.6959,0.712851741
1,373.6219507,42.09838869,43.81107477,0.003683743,130302.2603,293.15,0.920935665,0.00339249,0,0,0,0,57.17746107,0.210627053,49.16066983,0.181095257,43.81360666,0.003684104,130289.4723,293.0444396,0.921026056,0.003393156,0,0,0,0,57.17746107,0.210647726,49.16066983,0.181113031,1.6,0.01,87.1959,0.695187445
1,373.6219507,42.09838869,43.81107477,0.003683743,130302.2603,293.15,0.920935665,0.00339249,0,0,0,0,57.17746107,0.210627053,49.16066983,0.181095257,43.81360666,0.003684104,130289.4723,293.0444396,0.921026056,0.003393156,0,0,0,0,57.17746107,0.210647726,49.16066983,0.181113031,1.6,0.01,87.1959,0.695187445
3,339.394344,30.84122127,30.84122127,0.000182881,78521.21072,373.15,0.914402604,0.000167226,9727.241258,1.778922946,8894.614732,1.626651774,9727.241258,1.778922946,8894.614732,1.626651774,30.84122127,0.000182881,78521.21072,347.3924077,0.914402604,0.000167226,9727.241258,1.778922946,8894.614732,1.626651774,9727.241258,1.778922946,8894.614732,1.626651774,2,0.01,21.9959,0.69212631
1,329.2865639,58.07914,58.07914,0.000175436,26000,324.15,1,0.000175436,0,0,0,0,649.7908983,0.113996715,649.7908983,0.113996715,58.07914,0.000175436,26000,324.0068902,1,0.000175436,0,0,0,0,649.7908983,0.113996715,649.7908983,0.113996715,0.2,0.01,72.6959,0.671082256
1,27.9911742,39.14873402,18.41797525,4.40E-05,34947.77984,323.15,0.037306803,1.64E-06,49.87848799,0.002195524,1.860806916,8.19E-05,204.3488813,0.008994917,24.77917594,0.001090716,28.37102836,7.55E-05,32611.2702,323.364633,0.064024842,4.84E-06,68.77819444,0.005195605,4.403513001,0.000332648,204.3488813,0.015436812,24.77917594,0.001871855,3,0.01,314.6959,0.656895814
1,373.6219507,42.09838869,43.81107477,0.003683743,130302.2603,293.15,0.920935665,0.00339249,0,0,0,0,9.739090088,0.035876302,8.373582585,0.030846123,43.81360629,0.003684104,130289.4741,293.0444548,0.921026043,0.003393156,0,0,0,0,9.739090088,0.035879822,8.373582585,0.030849151,1.6,0.01,87.1959,0.630491855
1,373.6219507,42.09838869,43.81107477,0.003683743,130302.2603,293.15,0.920935665,0.00339249,0,0,0,0,9.739090088,0.035876302,8.373582585,0.030846123,43.81360629,0.003684104,130289.4741,293.0444548,0.921026043,0.003393156,0,0,0,0,9.739090088,0.035879822,8.373582585,0.030849151,1.6,0.01,87.1959,0.630491855
0.2,436.2868348,117.1894,117.1894,0.01,14000,302.15,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,117.1894,0.01,14000,302.1491452,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,3,0.01,15.6959,0.596904177
0.2,436.2868348,117.1894,117.1894,0.01,14000,302.15,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,117.1894,0.01,14000,302.1491452,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,3,0.01,15.6959,0.596904177
0.2,436.2868348,117.1894,117.1894,0.01,14000,302.15,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,117.1894,0.01,14000,302.1491452,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,3,0.01,15.6959,0.596904177
0.2,436.2868348,117.1894,117.1894,0.01,14000,302.15,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,117.1894,0.01,14000,302.1491452,1,0.01,0,0,0,0,767.9875484,7.679875484,767.9875484,7.679875484,3,0.01,15.6959,0.596904177
1,486.7866285,44.83882721,25.60059364,0.00043096,249399.5042,300.15,0.280674124,0.000120959,0,0,0,0,25133.51562,10.83154238,24945.8487,10.75066542,25.59624537,0.000430713,249542.5541,300.1200155,0.280513228,0.000120821,0,0,0,0,25133.51562,10.82533321,24945.8487,10.74450262,1,1.570796327,57.6959,0.595598297
1,337.6847609,32.04186,32.04186,0.0002,71800,293.15,1,0.0002,0,0,0,0,1983.347199,0.39666944,1983.347199,0.39666944,32.04186,0.0002,71800,293.1329228,1,0.0002,0,0,0,0,1983.347199,0.39666944,1983.347199,0.39666944,0.2,0.01,31.6959,0.593382632
1,271.4520914,17.80713613,17.05648277,0.000652945,153019.6753,293.15,0.979417964,0.000639506,2.731920105,0.001783794,2.675691626,0.00174708,17.58107161,0.011479478,4.411870484,0.00288071,17.08422947,0.000637623,156569.0484,305.0144681,0.956434075,0.000609844,3.447257603,0.00219805,3.297074638,0.00210229,17.58107161,0.011210091,4.411870484,0.002813109,0.6,0.01,14.7959,0.530938001
1,334.3846889,33.44669213,46.0582709,0.000157094,67470.40158,394.15,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,0.00014375,57588.63378,334.1438406,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,0.3,0.01,159.6959,0.50724926
2,20.747871,3.517344,3.086338768,4.75E-05,,298.15,0.071294335,3.39E-06,0.334138953,1.59E-05,0.023822214,1.13E-06,0.344907497,1.64E-05,0.03449075,1.64E-06,3.019906907,4.46E-05,,196.8277878,0.066869835,2.98E-06,0.332538018,1.48E-05,0.022236762,9.91E-07,0.344907497,1.54E-05,0.03449075,1.54E-06,0.5,0.01,2014.6959,0.503816038
5,347.9376661,72.10572,72.10572,0.001179877,19000,417.15,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,72.10572,0.001179877,19000,377.3451985,1,0.001179877,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,0.911826993,0.001075844,4,0.785398163,70.6959,0.49873424
6,192.3369388,39.98203513,44.00582299,2.50E-05,,257.7889,0.999692754,2.50E-05,0,0,0,0,915.5687019,0.022882185,607.4527504,0.015181653,44.00943652,2.50E-05,,192.1075357,0.999994695,2.50E-05,0,0,0,0,915.5687019,0.022889096,607.4527504,0.015186238,0.6,0.01,994.6959,0.495642641
0.3,373.5190688,64.63903274,40.8162596,0.000290358,45769.13378,339.05,0.043511704,1.26E-05,0,0,0,0,20.46750924,0.005942899,2.021806195,0.000587047,40.81625917,0.000290358,45769.13471,339.0499674,0.0435117,1.26E-05,0,0,0,0,20.46750924,0.005942898,2.021806195,0.000587047,12,0.01,14.7059,0.435767071
4,78.2767656,29.64939432,29.64934156,0.000203993,294127.0549,294.25,0.101996711,2.08E-05,2698.19016,0.550413041,275.2065206,0.05614032,2698.200143,0.550415078,275.2164146,0.056142338,28.882978,0.000108432,553342.7053,226.8077282,0.054215921,5.88E-06,2560.501316,0.277639873,138.8199366,0.015052501,2698.200143,0.292570811,275.2164146,0.029842223,1,0.01,214.6959,0.432693231
3,304.9374635,60.05196,60.05196,0.000222222,52000,363.15,1,0.000222222,1665.224582,0.370049907,1665.224582,0.370049907,1665.224582,0.370049907,1665.224582,0.370049907,60.05196,0.000222222,52000,304.9374635,1,0.000222222,0,0,0,0,1665.224582,0.370049907,1665.224582,0.370049907,1,0.01,87.2159,0.410600113
0.3,373.5190688,64.63903274,40.8162596,0.000290358,45769.13378,339.05,0.043511704,1.26E-05,0,0,0,0,102.3220757,0.029710001,10.10750278,0.002934791,40.81625899,0.000290358,45769.13511,339.0499534,0.043511698,1.26E-05,0,0,0,0,102.3220757,0.029709996,10.10750278,0.002934791,12,0.01,14.7059,0.399909206
3,337.6847609,32.04186,32.04186,0.0002,71800,296.15,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,0.0002,71800,296.1421698,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,0.8,0.01,21.9959,0.397674501
0.3,373.5190688,64.63903274,40.8162596,0.000290358,45769.13378,339.05,0.043511704,1.26E-05,0,0,0,0,757.3500456,0.219902403,74.81198598,0.021722235,40.81625858,0.000290358,45769.13603,339.0499212,0.043511694,1.26E-05,0,0,0,0,757.3500456,0.219902351,74.81198598,0.02172223,12,0.01,14.7059,0.384891647
0,81.4998829,33.9478892,33.45529256,0.000678576,88420.48415,294.25,0.339287876,0.000230233,2245.906005,1.524017355,762.0086776,0.517080611,2356.552996,1.599099721,871.9246085,0.591666897,32.99558604,0.000621253,96579.04488,257.2265167,0.310626369,0.000192977,2151.540202,1.33665024,668.3251202,0.41519881,2356.552996,1.464015,871.9246085,0.54168555,10,1.570796327,64.6959,0.360369127
0.76,337.6847609,32.04186,32.04186,0.0002,71800,293.15,1,0.0002,0,0,0,0,3718.775999,0.7437552,3718.775999,0.7437552,32.04186,0.0002,71800,293.1495492,1,0.0002,0,0,0,0,3718.775999,0.7437552,3718.775999,0.7437552,12,0.01,15.1292,0.351948846
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,10.98562535,0.035513224,7.571856593,0.024477536,40.65747909,0.003233397,148450.7,293.0544009,0.808349146,0.002613713,0,0,0,0,10.98562535,0.035520883,7.571856593,0.024482815,1.6,0.01,87.1959,0.299786916
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,10.75039489,0.034752794,7.409723695,0.023953409,40.65747908,0.003233397,148450.7001,293.0544011,0.808349146,0.002613713,0,0,0,0,10.75039489,0.03476029,7.409723695,0.023958575,1.6,0.01,87.1959,0.299113669
4,329.2865639,58.07914,58.07914,0.000175436,26000,303.15,1,0.000175436,0,0,0,0,7.720625839,0.001354476,7.720625839,0.001354476,58.07914,0.000175436,26000,303.1295905,1,0.000175436,0,0,0,0,7.720625839,0.001354476,7.720625839,0.001354476,2,0.01,24.6959,0.267788157
6,32.7351087,33.74245049,2.632242591,2.47E-06,39903.85977,323.15,0.986899431,2.44E-06,131.1709005,0.000324092,129.4524871,0.000319847,1771.537014,0.004377052,145.6412509,0.000359845,15.99293685,3.25E-05,38214.32709,325.9232238,0.185103707,6.01E-06,192.8226604,0.006261695,35.69218933,0.001159063,1771.537014,0.057528634,363.9664863,0.011819394,1,0.01,314.6959,0.258580974
5,361.6707115,102.1317,102.1317,6.24E-05,17600,368.15,1,6.24E-05,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,102.1317,6.24E-05,17600,366.7955375,1,6.24E-05,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,2,0.01,15.6959,0.234791102
1.5,337.6847609,32.04186,32.04186,0.0002,71800,303.15,1,0.0002,0,0,0,0,8.894614732,0.001778923,8.894614732,0.001778923,32.04186,0.0002,71800,303.0458041,1,0.0002,0,0,0,0,8.894614732,0.001778923,8.894614732,0.001778923,0.14,0.01,108.9959,0.232309861
0.2,403.8751703,89.13624,89.13624,0.001194513,17000,302.15,1,0.001194513,0,0,0,0,364.6103986,0.435531898,364.6103986,0.435531898,89.13624,0.001194513,17000,302.1490892,1,0.001194513,0,0,0,0,364.6103986,0.435531898,364.6103986,0.435531898,3,0.01,14.7959,0.226640144
0.2,403.8751703,89.13624,89.13624,0.001194513,17000,302.15,1,0.001194513,0,0,0,0,364.6103986,0.435531898,364.6103986,0.435531898,89.13624,0.001194513,17000,302.1490892,1,0.001194513,0,0,0,0,364.6103986,0.435531898,364.6103986,0.435531898,3,0.01,14.7959,0.226640144
2,337.6847609,32.04186,32.04186,0.0002,71800,378.15,1,0.0002,19.70144942,0.00394029,19.70144942,0.00394029,19.70144942,0.00394029,19.70144942,0.00394029,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,19.70144942,0.00394029,19.70144942,0.00394029,1,0.01,29.1959,0.213060831
4.3,633.641374,349.0795629,217.7498493,0.001121059,4991.705657,311.15,0.030992653,3.47E-05,0,0,0,0,130.0442402,0.14578732,125.7897674,0.141017803,217.7498303,0.001121055,4991.706122,311.1499048,0.030992518,3.47E-05,0,0,0,0,130.0442402,0.145786681,125.7897674,0.141017186,16,0.01,14.8059,0.194496152
4,339.394344,30.84122127,30.84122127,0.000182881,78521.21072,383.15,0.914402604,0.000167226,6605368.273,1207.993189,6039965.947,1104.592117,6605368.273,1207.993189,6039965.947,1104.592117,30.85921751,0.000183137,78411.19105,343.5381945,0.915685613,0.000167696,6559588.425,1201.304149,6006520.747,1100.016926,6605368.273,1209.688139,6039965.947,1106.141984,1,0.01,29.7959,0.190303597
4.7,329.2865639,58.07914,58.07914,0.000175436,26000,303.15,1,0.000175436,0,0,0,0,7.720625839,0.001354476,7.720625839,0.001354476,58.07914,0.000175436,26000,303.1498899,1,0.000175436,0,0,0,0,7.720625839,0.001354476,7.720625839,0.001354476,2,0.01,14.73983839,0.188499072
4,338.0272564,31.79431156,31.79431156,0.00019647,73089.92934,378.15,0.982351475,0.000193003,0.092389552,1.82E-05,0.090759013,1.78E-05,0.092389552,1.82E-05,0.090759013,1.78E-05,31.79431156,0.00019647,73089.92934,356.5769347,0.982351475,0.000193003,0.092389552,1.82E-05,0.090759013,1.78E-05,0.092389552,1.82E-05,0.090759013,1.78E-05,1,0.01,20.6959,0.183475738
6,337.6847609,32.04186,32.04186,0.0002,71800,337.15,1,0.0002,0,0,0,0,3120.91745,0.62418349,3120.91745,0.62418349,32.04186,0.0002,71800,337.1498023,1,0.0002,0,0,0,0,3120.91745,0.62418349,3120.91745,0.62418349,2,0.01,14.7959,0.175175322
1,339.394344,30.84122127,30.84122127,0.000182881,78521.21072,383.15,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,30.84122127,0.000182881,78521.21072,361.6299468,0.914402604,0.000167226,4509000.536,824.608366,4123041.83,754.0240368,4509000.536,824.608366,4123041.83,754.0240368,1,0.01,20.4959,0.156834442
1,334.3846889,33.44669213,46.0582709,0.000157094,67470.40158,394.15,0.039273518,6.17E-06,0,0,0,0,2989.832286,0.469684929,347.6318665,0.054610906,50.52683744,0.00014375,57588.63378,334.1438406,0.646876334,9.30E-05,0,0,0,0,2989.832286,0.429789277,716.0465703,0.102931907,0.3,0.01,159.6959,0.155195618
3,79.2509838,30.07612153,30.07612153,0.000424424,,308.15,0.148548479,6.30E-05,299.2407113,0.127005007,44.45175245,0.018866401,299.2407113,0.127005007,44.45175245,0.018866401,30.07612153,0.000424424,,307.1332688,0.148548479,6.30E-05,299.2407113,0.127005007,44.45175245,0.018866401,299.2407113,0.127005007,44.45175245,0.018866401,10,0.01,17.5959,0.142869217
0.2,386.7299273,55.98405273,27.92229102,0.000312128,100503.911,302.15,0.13929805,4.35E-05,0,0,0,0,1053.871542,0.328942968,562.6218921,0.175610127,27.92218211,0.000312125,100505.0159,302.1490831,0.139296518,4.35E-05,0,0,0,0,1053.871542,0.328939352,562.6218921,0.175608196,3,0.01,14.7959,0.128582281
0.2,386.7299273,55.98405273,27.92229102,0.000312128,100503.911,302.15,0.13929805,4.35E-05,0,0,0,0,1053.871542,0.328942968,562.6218921,0.175610127,27.92218211,0.000312125,100505.0159,302.1490831,0.139296518,4.35E-05,0,0,0,0,1053.871542,0.328939352,562.6218921,0.175608196,3,0.01,14.7959,0.128582281
1,280.2234025,45.08368,45.08368,0.002857143,28000,300.15,1,0.002857143,0.010070163,2.88E-05,0.010070163,2.88E-05,0.010070163,2.88E-05,0.010070163,2.88E-05,45.08368,0.002857143,28000,299.9051505,1,0.002857143,0.010070163,2.88E-05,0.010070163,2.88E-05,0.010070163,2.88E-05,0.010070163,2.88E-05,2,0.01,14.7959,0.103196267
1,80.1706891,33.46653644,33.46653644,0.000199292,133806.7804,302.55,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,33.46653644,0.000199292,133806.7804,300.4148243,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,4,0.01,15.1959,0.081577089
2,78.2767656,29.64939432,29.64934156,0.000203993,294127.0549,294.25,0.101996711,2.08E-05,33.727377,0.006880163,3.440081508,0.000701754,33.72750179,0.006880188,3.440205183,0.000701779,28.882978,0.000108432,553342.7053,226.8077282,0.054215921,5.88E-06,32.00626645,0.003470498,1.735249208,0.000188156,33.72750179,0.003657135,3.440205183,0.000373028,0.5,0.01,214.6959,0.076778902
1,337.6847609,32.04186,32.04186,0.0002,71800,378.15,1,0.0002,312091.745,62.418349,312091.745,62.418349,312091.745,62.418349,312091.745,62.418349,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,0.6,0.01,29.1959,0.074562
1,225.7440517,42.07974,42.07974,5.94E-05,21500,308.15,1,5.94E-05,1.895065642,0.000112493,1.895065642,0.000112493,1.895065642,0.000112493,1.895065642,0.000112493,42.07974,5.94E-05,21500,265.7290777,1,5.94E-05,1.895065642,0.000112493,1.895065642,0.000112493,1.895065642,0.000112493,1.895065642,0.000112493,2,0.01,44.6959,0.074196442
5,225.7440517,42.07974,42.07974,5.94E-05,21500,438.15,1,5.94E-05,95.89227783,0.005692273,95.89227783,0.005692273,95.89227783,0.005692273,95.89227783,0.005692273,42.07974,5.94E-05,21500,316.5961915,1,5.94E-05,95.89227783,0.005692273,95.89227783,0.005692273,95.89227783,0.005692273,95.89227783,0.005692273,2,1.570796327,1014.6959,0.073052889
3,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,2,1.570796327,264.6959,0.071637129
3,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,2,1.570796327,264.6959,0.071637129
5,361.6707115,102.1317,102.1317,6.24E-05,17600,368.15,1,6.24E-05,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,102.1317,6.24E-05,17600,366.7955375,1,6.24E-05,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,5.042508839,0.000314435,2,0.01,15.6959,0.068701034
5,268.2999763,36.13746063,36.13746063,0.001605742,38784.44425,298.15,0.802871093,0.001289204,27.67211593,0.044434284,22.21714197,0.035675002,27.67211593,0.044434284,22.21714197,0.035675002,36.07336358,0.00161104,38886.9785,268.9194116,0.805519903,0.001297725,26.68170816,0.042985294,21.49264697,0.03462551,27.67211593,0.04458088,22.21714197,0.0357927,100,1.570796327,43.7034,0.064278628
1,476.4097666,157.29632,157.29632,0.158730159,7000,293.15,1,0.158730159,0,0,0,0,63.57427815,10.09115526,63.57427815,10.09115526,157.29632,0.158730159,7000,293.1491221,1,0.158730159,0,0,0,0,63.57427815,10.09115526,63.57427815,10.09115526,0.393,0.01,15.6959,0.063339553
1,46.8038122,41.16113906,41.16113906,0.000269827,,308.15,0.13491352,3.64E-05,242.9476013,0.065553832,32.77691617,0.008844098,242.9476013,0.065553832,32.77691617,0.008844098,41.16113906,0.000269827,,305.7928065,0.13491352,3.64E-05,242.9476013,0.065553832,32.77691617,0.008844098,242.9476013,0.065553832,32.77691617,0.008844098,10,0.01,15.1959,0.057525071
6,32.7351087,33.74245049,33.56986455,8.23E-05,55490.08931,443.15,0.123448602,1.02E-05,1.664142339,0.000136957,0.205436045,1.69E-05,1.728935198,0.00014229,0.21290776,1.75E-05,33.63343159,8.30E-05,55415.51879,393.1771632,0.124541062,1.03E-05,1.680709894,0.000139545,0.209317394,1.74E-05,1.728935198,0.000143549,0.21290776,1.77E-05,1,0.01,74.6959,0.05159115
5.3,337.6847609,32.04186,32.04186,0.0002,71800,363.15,1,0.0002,864496.12,172.899224,864496.12,172.899224,864496.12,172.899224,864496.12,172.899224,32.04186,0.0002,71800,337.6847602,1,0.0002,0,0,0,0,864496.12,172.899224,864496.12,172.899224,3,0.01,35.6959,0.041064995
0.3,373.5190688,64.63903274,40.8162596,0.000290358,45769.13378,339.05,0.043511704,1.26E-05,0,0,0,0,222.0288803,0.064467791,21.93229085,0.006368209,40.81625886,0.000290358,45769.1354,339.0499434,0.043511697,1.26E-05,0,0,0,0,222.0288803,0.06446778,21.93229085,0.006368208,12,0.01,14.7059,0.028676765
3,81.8526745,34.65734659,34.70419356,0.000318311,,308.15,0.15915536,5.07E-05,258.1463995,0.082170767,41.08538326,0.013077918,259.6852006,0.082660583,41.17137153,0.013105289,34.69221112,0.000317993,,308.1568875,0.158996445,5.06E-05,258.5539233,0.082218309,41.10915454,0.013072419,259.6852006,0.082578047,41.17137153,0.013092203,0.197,0.01,17.5959,0.022815616
6,78.7270316,29.14213281,29.14213281,1.54E-05,,303.15,0.001541479,2.38E-08,4.508787394,6.95E-05,0.006950202,1.07E-07,4.508787394,6.95E-05,0.006950202,1.07E-07,29.14213281,1.54E-05,,297.5164693,0.001541479,2.38E-08,4.508787394,6.95E-05,0.006950202,1.07E-07,4.508787394,6.95E-05,0.006950202,1.07E-07,8,0.01,15.6959,0.017420771
1,77.7898826,28.8004857,28.78593115,0.000171564,,293.05,0.042890975,7.36E-06,3469.196729,0.595188917,148.7972293,0.025528233,3472.163666,0.595697937,151.7335522,0.026032,28.79214009,0.000172949,,293.0465912,0.043237178,7.48E-06,3470.468273,0.600213015,150.0532539,0.025951517,3472.163666,0.600506231,151.7335522,0.026242122,1,0.01,21.6959,0.014869661
1,331.9318547,35.41681192,35.41681192,0.000175902,68650.38303,363.15,0.879509466,0.000154707,2823.517832,0.496662132,2483.310659,0.436819046,2823.517832,0.496662132,2483.310659,0.436819046,35.48972467,0.000175381,68585.38491,335.5082135,0.876906378,0.000153793,2730.501284,0.478878798,2394.393992,0.419931873,2823.517832,0.495192159,2483.310659,0.435526191,0.3,0.01,36.6959,0.007728979
0.5,150.7896656,35.43688959,35.43688959,0.000172578,68972.34057,363.15,0.862888802,0.000148915,2821.918096,0.487000305,2435.001527,0.42022711,2821.918096,0.487000305,2435.001527,0.42022711,35.51599381,0.000171895,68913.794,335.0544862,0.859475564,0.00014774,2720.104917,0.467572742,2337.863708,0.401867346,2821.918096,0.485073929,2435.001527,0.418564862,0.28,0.01,37.8959,0.006888458
3,372.7078327,18.02999729,18.93677843,7.72E-05,,308.15,0.038584788,2.98E-06,0,0,0,0,732.1132546,0.056496869,0.340018868,2.62E-05,18.93680335,7.72E-05,,308.1487376,0.03858585,2.98E-06,0,0,0,0,732.1132546,0.056498424,0.340018868,2.62E-05,0,0.01,17.5959,0.005166373
