study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2
2728,1,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,25,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,67-56-1,0.0002,71800,24.94738452,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,3600,night,inhalation,5000,2099.491204,50000,7.775404356
2728,1,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,25,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,67-56-1,0.0002,71800,24.94738452,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,3600,night,flash_fire,35900,15.48134371,71800,6.089526348
2727,1,64.53476094,32.04186,32.04186,67-56-1,0.0002,,25,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,32.04186,67-56-1,0.0002,,24.94738452,1,0.0002,0,0,0,0,31.2091745,0.006241835,31.2091745,0.006241835,3600,night,inhalation,5000,2065.734396,50000,7.819012522
2724,1,46.20289809,76.1407,76.1407,75-15-0,0.002,,25,1,0.002,0,0,0,0,989.8622356,1.979724471,989.8622356,1.979724471,76.1407,75-15-0,0.002,,24.94840584,1,0.002,0,0,0,0,989.8622356,1.979724471,989.8622356,1.979724471,10,night,inhalation,500,53711.88283,5000,9877.578861
2722,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,113.5243505,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,3600,night,inhalation,1935.974961,15213.25976,19359.74961,1737.410647
2722,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,113.5243505,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,3600,night,flash_fire,37856.01803,499.8612285,75712.03606,89.10388401
2721,1,100.3703096,37.3214985,40.65259647,64-18-6,0.003232699,148482.7191,20,0.808174832,0.002612586,0,0,0,0,10.75039489,0.034752794,7.409723695,0.023953409,40.65747908,64-18-6,0.003233397,148450.7001,19.90440106,0.808349146,0.002613713,0,0,0,0,10.75039489,0.03476029,7.409723695,0.023958575,3600,night,inhalation,309.2723006,18.43406922,3092.723006,0.299113669
2721,1,100.3703096,37.3214985,40.65259647,64-18-6,0.003232699,148482.7191,20,0.808174832,0.002612586,0,0,0,0,10.75039489,0.034752794,7.409723695,0.023953409,40.65747908,64-18-6,0.003233397,148450.7001,19.90440106,0.808349146,0.002613713,0,0,0,0,10.75039489,0.03476029,7.409723695,0.023958575,3600,night,flash_fire,74225.35003,0.043242399,148450.7001,0.03728581
2720,1,-6.373005315,31.0571,31.0571,74-89-5,0.002,49000,25,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,31.0571,74-89-5,0.002,49000,-6.373007164,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,3600,night,inhalation,500,589946.9262,5000,2526.435318
2720,1,-6.373005315,31.0571,31.0571,74-89-5,0.002,49000,25,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,31.0571,74-89-5,0.002,49000,-6.373007164,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,3600,night,flash_fire,24500,5.81380608,49000,2.758291818
2718,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,27,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,3600,night,inhalation,500,60472.59177,5000,4376.305103
2718,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,27,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,3600,night,flash_fire,10000,690.1764456,20000,47.97812367
2715,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,27,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,3600,night,inhalation,500,60741.78958,5000,4378.386974
2715,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,27,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,3600,night,flash_fire,10000,690.2676008,20000,47.9839563
2714,1,100.4719507,42.09838869,43.81107477,64-18-6,0.003683743,130302.2603,20,0.920935665,0.00339249,0,0,0,0,57.17746107,0.210627053,49.16066983,0.181095257,43.81360666,64-18-6,0.003684104,130289.4723,19.89443959,0.921026056,0.003393156,0,0,0,0,57.17746107,0.210647726,49.16066983,0.181113031,3600,night,inhalation,271.4364033,75.51610159,2714.364033,0.695187445
2714,1,100.4719507,42.09838869,43.81107477,64-18-6,0.003683743,130302.2603,20,0.920935665,0.00339249,0,0,0,0,57.17746107,0.210627053,49.16066983,0.181095257,43.81360666,64-18-6,0.003684104,130289.4723,19.89443959,0.921026056,0.003393156,0,0,0,0,57.17746107,0.210647726,49.16066983,0.181113031,3600,night,flash_fire,65144.73613,0.046978152,130289.4723,0.040780007
2712,1,100.3703096,37.3214985,40.65259647,64-18-6,0.003232699,148482.7191,20,0.808174832,0.002612586,0,0,0,0,10.98562535,0.035513224,7.571856593,0.024477536,40.65747909,64-18-6,0.003233397,148450.7,19.90440094,0.808349146,0.002613713,0,0,0,0,10.98562535,0.035520883,7.571856593,0.024482815,3600,night,inhalation,309.2723005,18.16035523,3092.723005,0.299786916
2712,1,100.3703096,37.3214985,40.65259647,64-18-6,0.003232699,148482.7191,20,0.808174832,0.002612586,0,0,0,0,10.98562535,0.035513224,7.571856593,0.024477536,40.65747909,64-18-6,0.003233397,148450.7,19.90440094,0.808349146,0.002613713,0,0,0,0,10.98562535,0.035520883,7.571856593,0.024482815,3600,night,flash_fire,74225.35001,0.043271007,148450.7,0.037285855
2711,2,-252.5714779,3.528740859,3.528740859,630-08-0,9.83E-05,41624.29917,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83E-05,41624.29917,-112.356875,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,night,inhalation,10176.54343,108.0275264,101765.4343,1.428020298
2711,2,-252.5714779,3.528740859,3.528740859,630-08-0,9.83E-05,41624.29917,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83E-05,41624.29917,-112.356875,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,night,flash_fire,20812.14959,26.88464244,41624.29917,9.058768138
2710,2,-252.5714779,3.528740859,3.528740859,630-08-0,9.83E-05,41624.29917,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83E-05,41624.29917,-118.762426,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,night,inhalation,10176.54343,359.1466111,101765.4343,6.264756586
2710,2,-252.5714779,3.528740859,3.528740859,630-08-0,9.83E-05,41624.29917,35,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83E-05,41624.29917,-118.762426,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600,night,flash_fire,20812.14959,145.3345102,41624.29917,33.31324816
2707,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,night,inhalation,251.6892955,555.6733175,2516.892955,107.6521699
2707,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,night,flash_fire,60405.43087,23.39793145,120810.8617,21.91557559
2706,1,100.4719507,42.09838869,43.81107477,64-18-6,0.003683743,130302.2603,20,0.920935665,0.00339249,0,0,0,0,9.739090088,0.035876302,8.373582585,0.030846123,43.81360629,64-18-6,0.003684104,130289.4741,19.89445477,0.921026043,0.003393156,0,0,0,0,9.739090088,0.035879822,8.373582585,0.030849151,3600,night,inhalation,271.4364072,28.9982054,2714.364072,0.630491855
2706,1,100.4719507,42.09838869,43.81107477,64-18-6,0.003683743,130302.2603,20,0.920935665,0.00339249,0,0,0,0,9.739090088,0.035876302,8.373582585,0.030846123,43.81360629,64-18-6,0.003684104,130289.4741,19.89445477,0.921026043,0.003393156,0,0,0,0,9.739090088,0.035879822,8.373582585,0.030849151,3600,night,flash_fire,65144.73705,0.046260991,130289.4741,0.040777057
2705,1,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,night,inhalation,1997.126633,102528.0083,19971.26633,14826.05495
2705,1,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,night,flash_fire,36091.93831,9880.91138,72183.87662,6255.367107
2704,1,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,night,inhalation,1997.126633,102528.0083,19971.26633,14826.05495
2704,1,-28.87839195,24.05968665,24.05968665,7664-41-7,0.000500719,72183.87662,260,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,24.05968665,7664-41-7,0.000500719,72183.87662,49.40349227,0.751079063,0.00037608,1812.159927,0.907383587,1361.07538,0.681516814,1812.159927,0.907383587,1361.07538,0.681516814,10,night,flash_fire,36091.93831,9880.91138,72183.87662,6255.367107
2703,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,45.28122208,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10,night,inhalation,1935.974961,115334.3695,19359.74961,17082.66789
2703,1.5,-29.36901244,23.42915834,23.42915834,7664-41-7,0.000516536,75712.03606,260,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,23.42915834,7664-41-7,0.000516536,75712.03606,45.28122208,0.774803409,0.000400214,2192.823116,1.132671217,1699.006826,0.877597521,2192.823116,1.132671217,1699.006826,0.877597521,10,night,flash_fire,37856.01803,10760.28077,75712.03606,6811.390437
2697,3,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,26.7,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,3600,night,inhalation,350,528885.8396,3500,56744.96001
2697,3,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,26.7,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,3600,night,flash_fire,14000,1865.357671,28000,125.1999372
2695,4,-249.3279825,24.63273289,24.63273289,630-08-0,0.000171198,31283.29848,70,0.085599194,1.47E-05,0.396418867,6.79E-05,0.033933136,5.81E-06,0.396418867,6.79E-05,0.033933136,5.81E-06,24.63273289,630-08-0,0.000171198,31283.29848,27.21496037,0.085599194,1.47E-05,0.396418867,6.79E-05,0.033933136,5.81E-06,0.396418867,6.79E-05,0.033933136,5.81E-06,3600,night,inhalation,5841.176471,0.382597376,,
2694,0.1,147.2987626,144.211,144.211,97-85-8,0.003932924,9600,35,1,0.003932924,0,0,0,0,1.751220769,0.006887419,1.751220769,0.006887419,144.211,97-85-8,0.003932924,9600,34.97997812,1,0.003932924,0,0,0,0,1.751220769,0.006887419,1.751220769,0.006887419,3600,night,inhalation,254.2637271,28.16588297,2542.637271,1.047894652
2694,0.1,147.2987626,144.211,144.211,97-85-8,0.003932924,9600,35,1,0.003932924,0,0,0,0,1.751220769,0.006887419,1.751220769,0.006887419,144.211,97-85-8,0.003932924,9600,34.97997812,1,0.003932924,0,0,0,0,1.751220769,0.006887419,1.751220769,0.006887419,3600,night,flash_fire,4800,0.66954002,9600,0.546517967
2693,3,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,26.7,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,10,night,inhalation,350,76353184.43,3500,12924101.84
2693,3,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,26.7,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,45721.8,130.6337143,45721.8,130.6337143,10,night,flash_fire,14000,4456404.714,28000,2213693.261
2692,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,275.0645704,0.043211013,31.98213172,0.005024203,47.25236328,64-18-6,0.000188048,66901.12596,69.60949174,0.047012064,8.84E-06,45.44311349,0.008545498,2.136374573,0.000401742,275.0645704,0.051725413,31.98213172,0.006014184,10,night,inhalation,5317.783931,78095.57385,53177.83931,1471.060295
2692,1,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,275.0645704,0.043211013,31.98213172,0.005024203,47.25236328,64-18-6,0.000188048,66901.12596,69.60949174,0.047012064,8.84E-06,45.44311349,0.008545498,2.136374573,0.000401742,275.0645704,0.051725413,31.98213172,0.006014184,10,night,flash_fire,33450.56298,2153.731408,66901.12596,1232.704994
2691,2,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,627.8647802,0.090255748,150.3697798,0.0216157,3600,night,inhalation,6956.507394,855.7859294,69565.07394,6.086963317
2691,2,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,627.8647802,0.090255748,150.3697798,0.0216157,3600,night,flash_fire,28794.31689,27.75915673,57588.63378,8.36511919
2689,2,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,627.8647802,0.090255748,150.3697798,0.0216157,3600,night,inhalation,6956.507394,47.2928303,69565.07394,1.20027449
2689,2,61.23468886,33.44669213,46.0582709,64-18-6,0.000157094,67470.40158,121,0.039273518,6.17E-06,0,0,0,0,627.8647802,0.098633835,73.00269197,0.01146829,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,627.8647802,0.090255748,150.3697798,0.0216157,3600,night,flash_fire,28794.31689,4.57897181,57588.63378,1.651041144
2688,2,61.23468886,33.44669213,42.34755045,64-18-6,0.000176441,77307.37064,178,0.044110341,7.78E-06,0,0,0,0,275.0645704,0.048532768,31.98213172,0.005642971,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,275.0645704,0.039540614,65.87628447,0.009469735,3600,night,inhalation,6956.507394,833.2318795,69565.07394,4.944686005
2688,2,61.23468886,33.44669213,42.34755045,64-18-6,0.000176441,77307.37064,178,0.044110341,7.78E-06,0,0,0,0,275.0645704,0.048532768,31.98213172,0.005642971,50.52683744,107-31-3,0.00014375,57588.63378,60.99384062,0.646876334,9.30E-05,0,0,0,0,275.0645704,0.039540614,65.87628447,0.009469735,3600,night,flash_fire,28794.31689,28.1655298,57588.63378,7.153495973
2683,6,58.67898419,33.31890508,54.54097223,107-31-3,0.000190739,59242.8199,59,0.858324386,0.000163716,0,0,0,0,3001.299105,0.572464047,1032.439241,0.196926173,54.56386111,107-31-3,0.000190865,59207.67113,58.67898249,0.858894386,0.000163933,0,0,0,0,3001.299105,0.572844212,1032.439241,0.197056949,3600,night,inhalation,5239.293761,10680.44979,52392.93761,6.270315365
2683,6,58.67898419,33.31890508,54.54097223,107-31-3,0.000190739,59242.8199,59,0.858324386,0.000163716,0,0,0,0,3001.299105,0.572464047,1032.439241,0.196926173,54.56386111,107-31-3,0.000190865,59207.67113,58.67898249,0.858894386,0.000163933,0,0,0,0,3001.299105,0.572844212,1032.439241,0.197056949,3600,night,flash_fire,29603.83557,11.76137363,59207.67113,5.404113937
2682,1,58.67898419,33.31890508,54.89364991,107-31-3,0.000192692,58706.18956,54,0.86711309,0.000167086,0,0,0,0,630.272812,0.121448401,216.8122406,0.04177794,54.89519087,107-31-3,0.0001927,58703.86792,53.97788743,0.867151519,0.0001671,0,0,0,0,630.272812,0.121453784,216.8122406,0.041779792,3600,night,inhalation,5189.404504,49616.28087,51894.04504,688.5141237
2682,1,58.67898419,33.31890508,54.89364991,107-31-3,0.000192692,58706.18956,54,0.86711309,0.000167086,0,0,0,0,630.272812,0.121448401,216.8122406,0.04177794,54.89519087,107-31-3,0.0001927,58703.86792,53.97788743,0.867151519,0.0001671,0,0,0,0,630.272812,0.121453784,216.8122406,0.041779792,3600,night,flash_fire,29351.93396,3410.594083,58703.86792,397.3712163
2679,0,31.80137979,59.11026,59.11026,75-31-0,0.001333333,20000,26.7,1,0.001333333,0,0,0,0,39092.43245,52.12324327,39092.43245,52.12324327,59.11026,75-31-0,0.001333333,20000,26.68062597,1,0.001333333,0,0,0,0,39092.43245,52.12324327,39092.43245,52.12324327,3600,night,inhalation,750,203960.2097,7500,39188.89045
2679,0,31.80137979,59.11026,59.11026,75-31-0,0.001333333,20000,26.7,1,0.001333333,0,0,0,0,39092.43245,52.12324327,39092.43245,52.12324327,59.11026,75-31-0,0.001333333,20000,26.68062597,1,0.001333333,0,0,0,0,39092.43245,52.12324327,39092.43245,52.12324327,3600,night,flash_fire,10000,29823.83267,20000,15122.67109
2677,4,32.28580741,28.15952765,44.17009847,124-40-3,0.002760712,28978.03325,38,0.966249149,0.002667535,0,0,0,0,710.2391861,1.960765741,266.1717056,0.734823383,44.27556694,124-40-3,0.002771844,28861.64958,32.28580897,0.970145518,0.002689092,0,0,0,0,710.2391861,1.968672466,266.1717056,0.737786535,3600,night,inhalation,360.77062,156240.5204,3607.7062,17817.3163
2677,4,32.28580741,28.15952765,44.17009847,124-40-3,0.002760712,28978.03325,38,0.966249149,0.002667535,0,0,0,0,710.2391861,1.960765741,266.1717056,0.734823383,44.27556694,124-40-3,0.002771844,28861.64958,32.28580897,0.970145518,0.002689092,0,0,0,0,710.2391861,1.968672466,266.1717056,0.737786535,3600,night,flash_fire,14430.82479,518.8057881,28861.64958,22.34591568
2669,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,night,inhalation,251.6892955,285255.9479,2516.892955,12308.35093
2668,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,night,inhalation,251.6892955,555.6733175,2516.892955,107.6521699
2668,1,100.5524702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,20,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,19.97861252,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,night,flash_fire,60405.43087,23.39793145,120810.8617,21.91557559
2662,0,31.80137979,59.11026,59.11026,75-31-0,0.001333333,20000,25,1,0.001333333,0,0,0,0,17.37431031,0.023165747,17.37431031,0.023165747,59.11026,75-31-0,0.001333333,20000,24.97844227,1,0.001333333,0,0,0,0,17.37431031,0.023165747,17.37431031,0.023165747,3600,night,inhalation,750,4172.584298,7500,265.2204391
